id,emb,label,name,community
778,"[0.0013806348433718085, 0.007563995197415352, 0.0032359440810978413, -0.00412991875782609, 0.006498259957879782, 3.911639942089096e-05, 0.004201260395348072, 0.006391539238393307, -0.0004480180505197495, -0.0020889784209430218, 0.008191156201064587, 0.004273809026926756, 0.0012126334477216005, 0.005805760622024536, 0.0049585988745093346, -0.004596443381160498, -0.008486757054924965, -0.0055979411117732525, 0.004010837525129318, -0.0040575843304395676, 0.0005809334106743336, -0.006659768521785736, 0.0035652960650622845, 0.004862294066697359, 0.00832462403923273, 0.007227444089949131, 0.0013868885580450296, 0.008596690371632576, 0.0002752130094449967, -0.005187640432268381, -0.005237198434770107, -0.003259762190282345, 0.003473471151664853, 0.00461821723729372, 0.005210374016314745, -0.004126076120883226, -0.0030625357758253813, -0.005338833201676607, -0.004018917679786682, -0.00383564131334424, 0.0010139992227777839, -0.0030832502525299788, -0.0037866015918552876, -0.0037647634744644165, -0.0012378456303849816, -0.004990978632122278, 0.006554415449500084, 0.0021018716506659985, 0.0024609884712845087, -0.004310698248445988, -0.0012585222721099854, -0.004230819176882505, 0.005074623506516218, -0.001961975824087858, -0.004264925140887499, 0.007209210656583309, 0.00018096962594427168, -0.007120206952095032, -0.004490069579333067, -0.005369068123400211, 0.004846667405217886, 0.0013320387806743383, 0.0015403833240270615, 0.002361118793487549]",Singer,Giao Linh,4
791,"[0.0032444200478494167, -0.0004459709452930838, 0.0036343371029943228, -0.00246858736500144, -0.0014112687204033136, -0.0034066028892993927, -0.0010455598821863532, -0.0041942112147808075, -0.007134946063160896, -0.008555366657674313, 0.005620680749416351, -0.004372860305011272, -0.0058106607757508755, 0.0025229230523109436, 0.005336568225175142, 0.003908376209437847, 0.0029942586552351713, -0.0001585388381499797, -0.006935577839612961, -0.004175580106675625, 0.007135209161788225, 0.004885447211563587, -0.005870814435184002, -0.003968699835240841, -0.007344027981162071, 0.0020571269560605288, 0.006909155286848545, -0.008606474846601486, -0.0004021110653411597, 0.0030451163183897734, 0.007243316620588303, -0.006112902425229549, -0.002999779535457492, -0.00162101024761796, -0.006193871609866619, -0.006879609543830156, -0.0011585652828216553, 0.006330959964543581, 0.004890150856226683, 0.008040132001042366, 0.004437530413269997, 0.0005462113185785711, 0.003895957488566637, -0.002104598330333829, 0.001425382448360324, -0.002922944724559784, 0.008152924478054047, -0.006133974064141512, 0.003370782593265176, 0.006149352062493563, 0.007892345078289509, 0.006798483431339264, -0.007013835944235325, 0.002843919675797224, -0.007130707614123821, 0.002587856026366353, -0.0019580970983952284, 0.0005476578371599317, 0.00042728654807433486, 0.0002619304577820003, -0.005180914420634508, 0.002756628207862377, -0.004590031690895557, 0.002715209499001503]",Singer,Hồ Quỳnh Hương,7
802,"[-0.0006390837370418012, -0.004187142010778189, -0.0010686605237424374, 0.0034216605126857758, -0.005450291559100151, -0.0002791234292089939, 0.006760819815099239, -0.00286208838224411, -0.0031447289511561394, -0.007637659553438425, 0.0035361885093152523, 0.004694362636655569, -0.0013904876541346312, -0.0003301992255728692, 0.002442062133923173, 0.0032433124724775553, 0.0063360705971717834, -0.005631659645587206, 0.005188330076634884, -0.00596538744866848, -0.0025435660500079393, 0.007617021910846233, 0.002806109143421054, 6.0425347328418866e-05, 0.008842996321618557, -0.006693861447274685, -0.007149564567953348, 0.007518446072936058, -0.00044580927351489663, 0.0026180066633969545, 0.006168958265334368, -0.0007041787030175328, 0.00885867141187191, 0.0073617505840957165, -0.004319384694099426, 0.0016573875909671187, 0.006940145045518875, -0.00029005081159994006, -0.0022348249331116676, -0.006952501367777586, -0.0027939381543546915, -0.0037206991109997034, 0.004951697774231434, 0.005427826661616564, -0.0052397181279957294, -0.003308985149487853, -0.005018408875912428, -0.007576297502964735, -0.003993930295109749, 0.001710490440018475, 0.005941988434642553, 0.0065493034198880196, -0.002444381359964609, -0.007300143595784903, -0.002772850450128317, 0.008211624808609486, -0.003201518440619111, 0.0014786733081564307, 0.007068591192364693, -0.00211128918454051, 0.00021272672165650874, 0.0070775095373392105, -0.003164237830787897, 0.0036671592388302088]",Singer,Bảo Chấn,6
803,"[0.001706402748823166, -0.006284799892455339, -0.004005801398307085, 0.003412720048800111, -0.006318617146462202, 0.0048698540776968, 0.006440233439207077, -0.007789266761392355, 0.0025914786383509636, -0.007498580496758223, -0.0025572108570486307, 0.006365578155964613, -0.0038784691132605076, 0.008609875105321407, -0.00013688913895748556, 0.002878360915929079, 0.0017388563137501478, 0.006318836007267237, 0.0002385993575444445, 0.006857831962406635, 0.006690064910799265, 0.00013447293895296752, 0.007525878958404064, -0.0010043256916105747, 0.001207547029480338, 0.0023222307208925486, 0.005104859359562397, -0.005805612076073885, 0.0027643172070384026, -0.003353586420416832, -0.00739964097738266, 0.004144236445426941, -0.0009433909435756505, 0.010815152898430824, 0.004342954605817795, -0.0015647528925910592, -0.001334365108050406, -0.00836759340018034, 0.0018327129073441029, 0.006367484573274851, 0.002881320659071207, -0.0045691365376114845, -0.0029869514983147383, -0.0049817836843431, -0.006070202682167292, -0.0027869052719324827, 0.0021358991507440805, 0.005649868864566088, -0.0011274251155555248, -0.008917543105781078, 0.004331410862505436, -0.001555522670969367, -0.006109337322413921, -0.004456583876162767, 0.006075540091842413, 0.00370782776735723, -1.6583671822445467e-05, -0.004100512247532606, -0.007442810572683811, -0.005934977438300848, 0.005330740008503199, 0.005490185227245092, 0.00031549649429507554, -0.0002229403908131644]",Singer,Huy Tuấn,0
807,"[0.002201854018494487, 0.003768615424633026, 0.0012542547192424536, 0.004221558105200529, -0.00021879878477193415, 0.0010793807450681925, -0.004015926271677017, 0.005220108199864626, 0.005278085358440876, -0.00545539939776063, 0.005328971426934004, 0.0035614713560789824, 0.004502648487687111, 0.007232474163174629, 0.00457212096080184, 0.00572082307189703, 0.0065829078666865826, 0.0071350219659507275, 0.0023875199258327484, -0.002683929866179824, 0.002049623057246208, 0.004414787981659174, -0.0054112090729177, 8.125108433887362e-05, -0.0051473514176905155, 0.003040509996935725, 0.0028446088545024395, 0.0039362432435154915, -0.0002601074520498514, 0.004277951084077358, 0.0019793289247900248, 0.0018524688202887774, 0.0007967710262164474, -0.006077289581298828, 0.0015899637946859002, -0.002080358564853668, -0.005988780874758959, 0.0013979468494653702, 0.006713352166116238, -0.0038527813740074635, 0.0007736111292615533, 0.001114275073632598, -0.0010693308431655169, 0.0022495058365166187, 8.009865268832073e-05, 0.000539332686457783, -0.004144679289311171, 0.0019284537993371487, -0.004580039530992508, -0.00816319789737463, -0.0007405247306451201, -0.005323249846696854, 0.006172506138682365, 0.005544057581573725, -0.0037709702737629414, -0.00277650635689497, 0.005514950957149267, 0.006574076600372791, 0.0009681213414296508, -0.002285625319927931, 0.002462351229041815, -0.004588674288243055, 0.0018291829619556665, -0.007875200361013412]",Singer,Bằng Giang,9
808,"[0.00013360005686990917, 0.006693955510854721, -0.005941885989159346, 0.001468486967496574, 0.00706790667027235, -0.004292477387934923, 0.0031625309493392706, 0.005914098583161831, 0.007514652796089649, -0.007442068308591843, 0.0064110346138477325, -0.007168581709265709, 0.0069579812698066235, -0.0021312618628144264, -0.0032557575032114983, 0.002721768105402589, -0.0028107722755521536, -0.0014498247765004635, 0.001302153686992824, 0.004562195856124163, -0.0032216720283031464, -0.007421290501952171, -0.003069364931434393, -0.001766142901033163, -0.005089260172098875, -0.005119359120726585, 0.0006764585850760341, -0.0009074333938769996, 0.00792507641017437, 0.005641576834022999, -0.0033819249365478754, -0.007191706448793411, 0.0051444657146930695, -0.005053629167377949, -0.001701825181953609, 0.00866516213864088, 0.006366746500134468, 0.0012027985649183393, 0.007042537909001112, 0.0007994477637112141, 0.006570811383426189, 0.007375752087682486, 0.002377569442614913, -0.0011700629256665707, 0.006127082742750645, -0.0029185779858380556, -0.003096472704783082, 0.0018620728515088558, -0.0004337196587584913, -0.00033579004229977727, -0.00026718067238107324, 0.003607753897085786, -0.004931607283651829, -0.0013552876189351082, -0.002956425305455923, -0.0008237827569246292, 0.0036325480323284864, 0.0035704877227544785, -0.005680575501173735, 0.0028036017902195454, -0.0057770623825490475, 0.004019641317427158, 0.002899916609749198, -0.004011564422398806]",Singer,Phạm Quỳnh Anh,2
809,"[2.1240339265204966e-07, -0.001023888005875051, -0.0018348097801208496, -0.004003105219453573, 0.004478109534829855, -0.004413791932165623, -0.008022114634513855, 0.008312192745506763, 0.0034096117597073317, -0.008132238872349262, 0.0025240934919565916, -0.002886478789150715, -0.00031262755510397255, 0.006305912043899298, 0.003557562129572034, -0.0030565543565899134, 0.003821742255240679, 0.006995146628469229, 0.002897517755627632, 0.002559048356488347, -0.0035227579064667225, -0.004355776589363813, -0.0004948652349412441, 0.007542552892118692, -0.002042463980615139, -0.005568494088947773, 0.003279695985838771, -7.738234126009047e-05, 0.002993006259202957, 0.0017300182953476906, -0.0022440131288021803, 0.003725462593138218, 0.007735098246484995, -0.008494721725583076, -0.0044179800897836685, -0.0019036178709939122, -0.003319339593872428, 0.00527768163010478, 0.0039124698378145695, 0.00024110660888254642, 0.0008844623807817698, 0.004451831802725792, 0.0044545200653374195, 0.005390091799199581, 0.005578707903623581, 0.007581211626529694, 0.00746313389390707, 0.004767070058733225, 0.0034940680488944054, -0.007370389997959137, -0.008375042118132114, 0.003910285420715809, -0.005994915030896664, -0.00717960624024272, -0.00659357151016593, -0.007112919352948666, -0.0054517169483006, -0.00795565452426672, -0.0031096837483346462, 0.003482924774289131, 0.004423020873218775, -0.006233418360352516, 0.0016075695166364312, 0.005935755558311939]",Singer,Hoài Lâm,0
815,"[0.0015060832956805825, -0.001275557093322277, -0.0026132247876375914, -0.005636138375848532, -0.0037371045909821987, 0.00047559046652168036, -0.002611403353512287, -0.008191987872123718, 0.0013722183648496866, 0.006086302455514669, 0.0025881570763885975, 0.0011616370175033808, 0.002515883883461356, -0.004442677367478609, 0.0019651788752526045, -0.005928514990955591, -0.0071763233281672, -0.0030445638112723827, -0.003661829512566328, 0.004762741737067699, 0.004009355790913105, -0.0022909329272806644, -0.0016799545846879482, -0.004850744269788265, -0.003114476799964905, 0.0060381777584552765, 0.005938260816037655, -0.0009087746730074286, -0.004894592333585024, 0.0011491879122331738, -0.0007558157085441053, -0.006778256967663765, -0.002859492087736726, 0.0033013406209647655, -0.004857392981648445, 0.007204728666692972, -0.004183889366686344, -0.0008489515166729689, -0.0049991426058113575, 0.0007497073384001851, 0.006941772531718016, -0.002486749552190304, -0.0010360191809013486, -0.00762876495718956, 0.0016241766279563308, 0.0025037890300154686, 0.0032797299791127443, -0.007190002594143152, 0.004672993905842304, 0.004828103817999363, 0.007740501314401627, -0.004129898734390736, -0.003352141473442316, -0.007755398750305176, 0.003470524214208126, -0.006103442050516605, 0.004080344457179308, -0.00029578895191662014, -0.000778073153924197, -0.00517705362290144, -0.0034165538381785154, 0.0011014500632882118, -0.0053431252017617226, -0.0002577955892775208]",Singer,Khương Ngọc,2
824,"[-0.0026106375735253096, -0.00803548563271761, -0.00045991851948201656, -0.006989162880927324, 0.0024020601995289326, 0.0011480266693979502, -0.0007895036833360791, 0.0021631091367453337, -0.004122496582567692, 0.006607068702578545, 0.004340864717960358, -0.0008532103383913636, 0.00589610543102026, 0.0014002196257933974, 0.0026754019781947136, -0.001095980522222817, -0.006829103454947472, -0.006987290922552347, 0.008260246366262436, -0.004863897804170847, -0.005338056944310665, -0.0024132863618433475, 0.0015544352354481816, -0.004073671065270901, 0.0022428249940276146, 0.002537728985771537, -0.000855377409607172, -0.001967555144801736, -0.004527243319898844, 0.0035620341077446938, -0.004926137626171112, -0.0033976901322603226, -0.00693859439343214, 0.007163520902395248, 0.0032861751969903708, 0.002938181394711137, -0.003622607560828328, 0.001596698071807623, 0.001974227372556925, 0.0045304615050554276, 0.007991899736225605, 0.0014519143151119351, 0.006537983659654856, 0.0037756948731839657, 0.0072275386191904545, 0.0033249789848923683, 0.0015291543677449226, 0.0030347476713359356, 0.002500084927305579, -0.004594000522047281, -0.002660185331478715, -0.0014570753555744886, 0.005527197849005461, 0.007585521321743727, 0.002596248174086213, -0.0008639072766527534, -0.003228505840525031, 0.004073587246239185, -0.0048612370155751705, -0.0061926632188260555, 0.0010871841805055737, 0.005500143393874168, 0.0011813950259238482, 0.005794149357825518]",Singer,Minh Kỳ,4
825,"[-0.00034938205499202013, 0.0006334318313747644, 0.003811355447396636, 0.005437744781374931, 0.00038396508898586035, 0.0007080996874719858, 0.004264857620000839, 0.0052385227754712105, -0.007942275144159794, 0.005469184368848801, 0.0005076093948446214, 0.005881534423679113, -0.0014294871361926198, -0.005838294047862291, 0.00774837052449584, 0.008116106502711773, -0.0009754246566444635, -0.0013736794935539365, -0.007355243433266878, -0.006775015499442816, -0.0067550018429756165, -0.000687063264194876, 0.00634609442204237, 0.00737052271142602, 0.0054542128928005695, 0.003121616318821907, -0.00015628857363481075, -0.0007127996068447828, 0.004737234208732843, -0.001512091956101358, -0.002434869296848774, 0.007226360961794853, -0.004982862621545792, 0.006515383254736662, 0.001696829218417406, -0.006722483783960342, 0.0022640186361968517, 0.005271676927804947, -0.0005762228392995894, 0.004091010894626379, 0.002364018000662327, -0.00033116459962911904, -0.005911186337471008, -0.005557191092520952, 0.005861434154212475, -0.002366517437621951, -0.003568048821762204, 0.004363339859992266, -0.008052092976868153, 0.004590488970279694, 0.0065428814850747585, -0.0022521575447171926, 0.003378025023266673, 0.0026495177298784256, -0.0024885693565011024, 0.007039948366582394, 0.003141585271805525, 0.008958150632679462, -0.0022856269497424364, -0.005510665010660887, -0.006220374256372452, -0.005582349840551615, -0.0003686058335006237, -0.0013796041021123528]",Singer,Hùng Thuận,4
828,"[0.0006748531013727188, -0.0038261343725025654, 0.0005560562130995095, -0.002833227626979351, -0.0029948989395052195, 0.005133852828294039, -0.003790990449488163, 0.0064807008020579815, -0.003122583031654358, -0.009149417281150818, -0.002679636003449559, -0.00164350017439574, 0.006085230503231287, -0.007928119972348213, 0.004232496488839388, 0.005750543903559446, 0.0006748302257619798, -0.00653355848044157, 0.005486041773110628, 0.008572320453822613, -0.0007490740972571075, 0.00035431887954473495, -0.0008011282770894468, -0.00403488427400589, 0.004447893239557743, -0.005710427183657885, 0.0025034851860255003, -0.003968329634517431, 0.004551742225885391, -0.0038730991072952747, -0.004419163800776005, -0.0028966304380446672, 0.0037866183556616306, -0.0011796824401244521, 0.0016452166019007564, 0.004654786549508572, -0.007891779765486717, 0.0008109670015983284, -0.007140954490751028, 0.00410962151363492, -0.008168923668563366, -0.003435480408370495, -0.004465462174266577, 0.0039037661626935005, -0.00024267428671009839, -0.0025286348536610603, 0.000323654618114233, 0.00473411800339818, 0.0037904460914433002, -0.0010368929943069816, 0.004216996021568775, -0.002319186693057418, -0.006293547805398703, 0.008108631707727909, 0.0010891018901020288, -0.0030601921025663614, 0.002048497088253498, -0.006341361440718174, 0.0019912542775273323, -0.005916854366660118, -0.001689378172159195, -0.00026967909070663154, -0.0009200613712891936, -0.0006853882223367691]",Singer,Trúc Hồ,4
